"","Participant","RT","Condition","Picture","Response_Trial","Flanker_RT_cost","Simon_RT_cost","CCPT","CTET","OSpan","SymSpan","RotSpan","SSRT"
"39","10",666,"sem.rel","79","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"40","10",854,"sem.unr","79","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"41","10",950,"sem.rel","41","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"42","10",835,"phono.unr","41","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"43","10",804,"phono.rel","41","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"44","10",793,"baseline","41","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"45","10",806,"sem.unr","41","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"46","10",748,"phono.rel","36","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"47","10",844,"baseline","36","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"48","10",776,"sem.unr","36","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"49","10",800,"sem.rel","36","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"50","10",821,"phono.unr","36","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"51","10",785,"sem.unr","49","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"52","10",1167,"sem.rel","49","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"53","10",923,"phono.unr","49","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"54","10",875,"phono.rel","49","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"55","10",1658,"baseline","49","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"56","10",1462,"sem.unr","87","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"57","10",747,"baseline","87","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"58","10",689,"phono.rel","87","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"59","10",1055,"phono.unr","87","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"60","10",733,"sem.rel","87","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"61","10",807,"phono.unr","57","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"62","10",856,"sem.rel","57","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"63","10",740,"sem.unr","57","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"64","10",759,"baseline","57","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"65","10",750,"phono.rel","57","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"66","10",946,"sem.rel","69","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"67","10",843,"phono.unr","69","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"68","10",630,"phono.rel","69","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"69","10",722,"baseline","69","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"70","10",1048,"sem.unr","69","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"71","10",NA,"phono.rel","10","wrong_word",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"72","10",NA,"baseline","10","wrong_word",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"73","10",NA,"sem.unr","10","wrong_word",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"74","10",NA,"sem.rel","10","wrong_word",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"75","10",NA,"phono.unr","10","wrong_word",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"76","10",1047,"sem.rel","8","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"77","10",1046,"phono.unr","8","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"78","10",758,"phono.rel","8","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"79","10",866,"baseline","8","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"80","10",1318,"sem.unr","8","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"81","10",955,"phono.rel","32","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"82","10",754,"baseline","32","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"83","10",NA,"sem.unr","32","no_resp",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"84","10",1271,"sem.rel","32","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"85","10",1112,"phono.unr","32","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"86","10",NA,"sem.rel","42","wrong_word",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"87","10",1267,"phono.unr","42","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"88","10",1487,"phono.rel","42","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"89","10",809,"baseline","42","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"90","10",NA,"sem.unr","42","disfluency",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"91","10",837,"baseline","14","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"92","10",930,"sem.unr","14","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"93","10",905,"sem.rel","14","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"94","10",907,"phono.unr","14","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"95","10",835,"phono.rel","14","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"96","10",884,"sem.unr","46","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"97","10",713,"baseline","46","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"98","10",1006,"phono.rel","46","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"99","10",993,"phono.unr","46","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"100","10",1041,"sem.rel","46","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"101","10",NA,"sem.rel","24","wrong_word",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"102","10",854,"phono.unr","24","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"103","10",787,"phono.rel","24","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"104","10",729,"baseline","24","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"105","10",931,"sem.unr","24","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"106","10",1035,"sem.unr","31","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"107","10",1030,"sem.rel","31","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"108","10",1029,"phono.unr","31","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"109","10",949,"phono.rel","31","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"110","10",NA,"baseline","31","no_resp",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"111","10",913,"phono.unr","1","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"112","10",1222,"sem.rel","1","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"113","10",1006,"sem.unr","1","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"114","10",823,"baseline","1","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"115","10",744,"phono.rel","1","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"116","10",917,"phono.rel","9","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"117","10",1111,"phono.unr","9","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"118","10",833,"sem.rel","9","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"119","10",925,"sem.unr","9","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"120","10",730,"baseline","9","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"121","10",1210,"sem.rel","88","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"122","10",2221,"phono.unr","88","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"123","10",1464,"phono.rel","88","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"124","10",NA,"baseline","88","no_resp",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"125","10",1812,"sem.unr","88","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"126","10",808,"phono.unr","48","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"127","10",854,"phono.rel","48","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"128","10",656,"baseline","48","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"129","10",1626,"sem.unr","48","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"130","10",875,"sem.rel","48","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"131","10",1184,"phono.rel","77","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"132","10",770,"phono.unr","77","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"133","10",1240,"sem.rel","77","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"134","10",1018,"sem.unr","77","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"135","10",792,"baseline","77","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"136","10",914,"phono.rel","59","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"137","10",696,"baseline","59","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"138","10",709,"sem.unr","59","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"139","10",813,"sem.rel","59","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"140","10",842,"phono.unr","59","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"141","10",811,"baseline","66","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"142","10",1088,"sem.unr","66","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"143","10",1267,"sem.rel","66","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"144","10",972,"phono.unr","66","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"145","10",2685,"phono.rel","66","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"146","10",772,"baseline","72","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"147","10",664,"phono.rel","72","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"148","10",1262,"phono.unr","72","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"149","10",1027,"sem.rel","72","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"150","10",841,"sem.unr","72","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"151","10",643,"baseline","86","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"152","10",910,"sem.unr","86","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"153","10",910,"sem.rel","86","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"154","10",796,"phono.unr","86","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"155","10",1123,"phono.rel","86","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"156","10",NA,"sem.unr","22","wrong_word",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"157","10",765,"baseline","22","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"158","10",NA,"phono.rel","22","wrong_word",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"159","10",NA,"phono.unr","22","wrong_word",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"160","10",NA,"sem.rel","22","no_resp",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"161","10",1218,"phono.unr","52","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"162","10",753,"sem.rel","52","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"163","10",678,"sem.unr","52","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"164","10",642,"baseline","52","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"165","10",765,"phono.rel","52","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"166","10",1061,"sem.unr","54","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"167","10",767,"baseline","54","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"168","10",918,"phono.rel","54","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"169","10",1123,"phono.unr","54","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"170","10",1055,"sem.rel","54","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"171","10",691,"sem.rel","74","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"172","10",667,"sem.unr","74","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"173","10",646,"baseline","74","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"174","10",650,"phono.rel","74","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"175","10",719,"phono.unr","74","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"176","10",966,"phono.unr","33","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"177","10",733,"phono.rel","33","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"178","10",795,"baseline","33","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
"179","10",689,"sem.unr","33","correct",57.66017115,22.68571429,0.958333333333333,0.702380952380952,0.979166666667,0.7833333333335,0.9270833333335,187.604887286896
